method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,4,20359306,7.220,5.221,0.000,1224.000,1668,38,,871.858250,1476819.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,5,20359307,7.220,4.468,0.000,1447.484,1882,34,,1687.803755,1037947.640000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,6,20359308,7.220,9.518,1.466,1338.065,1781,35,,1615.141276,1080908.840000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,7,20359309,7.220,5.221,0.000,1226.581,1671,42,,871.847205,1467177.200000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,8,20359310,7.220,4.468,0.000,1454.194,1889,34,,1687.803755,1031869.440000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,9,20359311,7.220,9.518,1.466,1334.968,1775,35,,1615.141276,1079330.520000
DynaCol/DCBO,DYNACOL_DCBO,500,Churn,10,20359312,7.220,5.222,0.000,1222.968,1667,37,,871.870432,1473148.240000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,1,20299980,7.220,9.518,1.426,1416.000,1843,34,,1607.577891,970701.040000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,2,20299981,7.220,5.211,0.000,1406.968,1842,34,,857.029758,1321857.240000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,3,20299982,7.220,4.468,0.000,1415.484,1842,34,,1683.649854,1006909.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,4,20299983,7.220,9.518,1.426,1416.000,1843,34,,1607.577891,964861.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,5,20299984,7.220,5.211,0.000,1406.968,1842,34,,857.029758,1321758.160000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,6,20299985,7.220,4.468,0.000,1415.484,1842,34,,1683.649854,997040.320000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,7,20299986,7.220,9.518,1.426,1416.000,1843,34,,1607.577891,976768.320000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,8,20299987,7.220,5.211,0.000,1406.968,1842,34,,857.029758,1318562.040000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,9,20299988,7.220,4.468,0.000,1415.484,1842,34,,1683.649854,1008656.920000
DynaCol/DCBO,DYNACOL_DCBO,500,Normal Load,10,20299989,7.220,9.518,1.426,1416.000,1843,34,,1607.577891,972149.120000
