method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Normal Load,2,20269805,7.220,4.468,0.000,1415.484,1842,34,wt40_mc50,1683.649854,981275.240000
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Normal Load,3,20269806,7.220,9.518,1.426,1416.000,1843,34,wt40_mc50,1607.577891,1013872.840000
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Normal Load,4,20269807,7.220,5.223,0.000,1341.161,1778,34,wt40_mc50,869.739548,1313978.400000
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Normal Load,5,20269808,7.220,4.468,0.000,1415.484,1842,34,wt40_mc50,1683.649854,986122.720000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Burst Load,3,20285166,430.220,56.189,13.924,1318.194,1748,67,wt40_mc30,956.266755,1967856.680000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Burst Load,4,20285167,434.220,57.071,14.161,1251.355,1683,51,wt40_mc30,972.048773,1954944.640000
Full DCBO,DYNACOL_DCBO_WT40_MC30,500,Burst Load,5,20285168,419.220,53.713,13.232,1250.581,1683,51,wt40_mc30,965.023975,1946520.000000
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Burst Load,1,20301539,7.220,4.450,0.000,1415.484,1842,34,wt40_mc50,1697.905330,1654084.120000
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Burst Load,2,20301540,7.220,9.626,1.414,1416.000,1843,34,wt40_mc50,1622.486393,1690871.520000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Normal Load,1,20349195,7.220,9.518,1.426,1416.000,1843,34,wt40_mc80,1607.577891,979152.520000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Normal Load,2,20349196,7.220,5.223,0.000,1407.226,1842,34,wt40_mc80,869.739548,1310074.280000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Normal Load,3,20349197,7.220,4.468,0.000,1415.484,1842,34,wt40_mc80,1683.649854,981921.520000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Normal Load,4,20349198,7.220,9.518,1.426,1416.000,1843,34,wt40_mc80,1607.577891,1000199.440000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Normal Load,5,20349199,7.220,5.223,0.000,1407.226,1842,34,wt40_mc80,869.739548,1316635.480000
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Burst Load,4,20301542,7.220,4.450,0.000,1415.484,1842,34,wt40_mc50,1697.905330,1660190.120000
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Burst Load,3,20301541,8.220,5.910,0.000,1341.161,1778,34,wt40_mc50,877.845809,1989508.360000
Full DCBO,DYNACOL_DCBO_WT40_MC50,500,Burst Load,5,20301543,7.220,9.626,1.414,1416.000,1843,34,wt40_mc50,1622.486393,1640382.520000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Burst Load,1,20286139,8.220,5.910,0.000,1407.226,1842,34,wt40_mc80,877.845809,1992044.000000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Burst Load,3,20286141,7.220,9.626,1.414,1416.000,1843,34,wt40_mc80,1622.486393,1646226.520000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Burst Load,2,20286140,7.220,4.450,0.000,1415.484,1842,34,wt40_mc80,1697.905330,1656387.440000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Burst Load,4,20286142,8.220,5.910,0.000,1407.226,1842,34,wt40_mc80,877.845809,1980679.680000
Full DCBO,DYNACOL_DCBO_WT40_MC80,500,Burst Load,5,20286143,7.220,4.450,0.000,1415.484,1842,34,wt40_mc80,1697.905330,1655914.440000
