method,policy,nodes,scenario,trial,seed,p95_ms,mean_loop_ms,sla_pct,overhead_norm,control_messages,colonies,variant,mean_energy_per_req,total_cost
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,5,20289832,387.220,59.860,18.400,255.135,236,1,,673.753925,867657.600000
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,6,20289833,392.220,63.177,19.522,255.135,236,1,,679.089744,1035812.600000
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,7,20289834,392.220,63.205,19.521,255.135,236,1,,679.090548,843753.440000
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,8,20289835,387.220,59.860,18.400,255.135,236,1,,673.753925,854637.600000
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,9,20289836,392.220,63.177,19.522,255.135,236,1,,679.089744,882522.600000
Greedy-Nearest,GREEDY_NEAREST,300,Normal Load,10,20289837,392.220,63.205,19.521,255.135,236,1,,679.090548,848118.440000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,1,20340448,483.220,74.041,19.011,255.484,396,1,,684.028582,2304813.680000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,2,20340449,483.220,74.041,19.011,255.484,396,1,,684.028582,2378073.680000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,3,20340450,483.220,74.041,19.011,255.484,396,1,,684.028582,2305088.680000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,4,20340451,483.220,74.041,19.011,255.484,396,1,,684.028582,2308203.680000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,5,20340452,483.220,74.041,19.011,255.484,396,1,,684.028582,2313578.680000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,6,20340453,483.220,74.041,19.011,255.484,396,1,,684.028582,2308278.680000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,7,20340454,483.220,74.041,19.011,255.484,396,1,,684.028582,2304533.680000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,8,20340455,483.220,74.041,19.011,255.484,396,1,,684.028582,2305133.680000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,9,20340456,483.220,74.041,19.011,255.484,396,1,,684.028582,2299213.680000
Greedy-Nearest,GREEDY_NEAREST,500,Burst Load,10,20340457,483.220,74.041,19.011,255.484,396,1,,684.028582,2312608.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,1,20280379,457.220,71.664,19.512,255.484,396,1,,671.432704,1624490.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,2,20280380,457.220,71.664,19.512,255.484,396,1,,671.432704,1814170.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,3,20280381,457.220,71.664,19.512,255.484,396,1,,671.432704,1628770.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,4,20280382,457.220,71.664,19.512,255.484,396,1,,671.432704,1629320.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,5,20280383,457.220,71.664,19.512,255.484,396,1,,671.432704,1802135.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,6,20280384,457.220,71.664,19.512,255.484,396,1,,671.432704,1624530.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,7,20280385,457.220,71.664,19.512,255.484,396,1,,671.432704,1624455.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,8,20280386,457.220,71.664,19.512,255.484,396,1,,671.432704,1758260.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,9,20280387,457.220,71.664,19.512,255.484,396,1,,671.432704,1624375.680000
Greedy-Nearest,GREEDY_NEAREST,500,Churn,10,20280388,457.220,71.664,19.512,255.484,396,1,,671.432704,1624595.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,1,20351401,457.220,71.664,18.978,255.484,396,1,,671.432704,1625140.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,2,20351402,457.220,71.664,18.978,255.484,396,1,,671.432704,1624870.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,3,20351403,457.220,71.664,18.978,255.484,396,1,,671.432704,1620660.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,4,20351404,457.220,71.664,18.978,255.484,396,1,,671.432704,1633640.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,5,20351405,457.220,71.664,18.978,255.484,396,1,,671.432704,1715485.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,6,20351406,457.220,71.664,18.978,255.484,396,1,,671.432704,1629395.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,7,20351407,457.220,71.664,18.978,255.484,396,1,,671.432704,1624905.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,8,20351408,457.220,71.664,18.978,255.484,396,1,,671.432704,1633195.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,9,20351409,457.220,71.664,18.978,255.484,396,1,,671.432704,1624355.680000
Greedy-Nearest,GREEDY_NEAREST,500,Normal Load,10,20351410,457.220,71.664,18.978,255.484,396,1,,671.432704,1620420.680000
